"","COSECHA","SITUACION_AMORTIZACION","REGIMEN","IN_CEDIDA","cRS","cRP","N","SALDO_TOTAL","EPRC_TOTAL","EPRE_TOTAL","RKP_TOTAL","COBERTURA_CEK"
"231",1989,"B. Sin pago","ROA","Propia","(0.1,0.2]",NA,2,456840.8564065,307203.49,0,0,67.2451873977419
"232",1989,"B. Sin pago","ROA","Propia","(0.2,0.3]","(2,4000]",1,146734.36698509,50853.83,0.01,8499.86,40.4497604886462
"233",1989,"B. Sin pago","ROA","Propia","(0.3,0.4]","(2,4000]",1,67854.00381307,67854,0,0,99.999994380479
"234",1989,"B. Sin pago","ROA","Propia","(0.9,1]","(1.5,2]",2,117202.4704889,0,0,0,0
"235",1989,"B. Sin pago","ROA","Propia","(1,40000]","[0,0.5]",8,53859.35167538,19369.74,0,1688.65,39.0988553425647
"236",1989,"B. Sin pago","ROA","Propia","(1,40000]","(0.5,0.75]",5,134548.14136203,58869.6,0.12,1826.82,45.1113923875643
"237",1989,"B. Sin pago","ROA","Propia","(1,40000]","(0.9,1]",2,43370.62989158,7625.21,0,1274.5,20.5201308402666
"238",1989,"B. Sin pago","ROA","Propia","(1,40000]","(1,1.25]",3,71195.67520455,30516.94,16569.56,1611.59,68.4003485606213
"239",1989,"B. Sin pago","ROA","Propia","(1,40000]","(1.25,1.5]",3,1072172.32162438,366277.38,0,61220.65,39.8721382167677
"240",1989,"B. Sin pago","ROA","Propia","(1,40000]","(1.5,2]",2,107022.768312,27973.51,0,0,26.1379054580701
"241",1989,"C. Pago insuficiente","REA","Propia","[0,0.1]","(2,4000]",1,1450906.46624594,332452.29,599187.93,88045.67,70.2792298278417
"242",1989,"C. Pago insuficiente","ROA","Propia","[0,0.1]","(2,4000]",28,51815517.175354,3502615.83,38885900.44,3566744.94,88.6901525164331
"243",1989,"C. Pago insuficiente","ROA","Propia","[0,0.1]",NA,2,3153141.63848263,186491.27,2420624.35,181797.53,88.4487114680359
"244",1989,"C. Pago insuficiente","ROA","Propia","(0.1,0.2]","(2,4000]",4,1226116.04071354,176222.65,653386.05,81035,74.2705967267217
"245",1989,"C. Pago insuficiente","ROA","Propia","(0.2,0.3]","(2,4000]",1,165796.37054771,4014.31,131563.44,11935.94,88.9728101481878
"246",1989,"C. Pago insuficiente","ROA","Propia","(1,40000]","(1,1.25]",3,1247075.62333209,93178.19,844862.4,85861.75,82.1042702498034
"247",1989,"D. Amortización parcial","REA","Propia","[0,0.1]","(2,4000]",2,2323787.27927017,215154.48,2046772.31,186984.61,105.384491164317
"248",1989,"D. Amortización parcial","REA","Propia","(0.1,0.2]","(2,4000]",1,300004.80428216,105078.02,0,17563.04,40.8796986746432
"249",1989,"D. Amortización parcial","REA","Propia","(0.2,0.3]",NA,1,150071.27244138,1289.96,9694.1,6606.03,11.7211573633261
"250",1989,"D. Amortización parcial","REA","Propia","(1,40000]","(0.75,0.9]",1,43377.40888577,4312.7,24692.01,2752.12,73.2105278202033
"251",1989,"D. Amortización parcial","REA","Propia","(1,40000]","(1.25,1.5]",1,912315.21222467,221667.34,186317.05,51003.8,50.3102638046298
"252",1989,"D. Amortización parcial","ROA","Propia","[0,0.1]","(2,4000]",8,10535537.5762432,444715.88,7460564.13,765880.36,82.3039195413506
"253",1989,"D. Amortización parcial","ROA","Propia","[0,0.1]",NA,2,1598080.24771146,60271.12,1046788.35,92211.29,75.0444642387279
"254",1989,"D. Amortización parcial","ROA","Propia","(0.1,0.2]","(2,4000]",9,3346136.67265102,328387.37,3068935.79,315970.31,110.972558304323
"255",1989,"D. Amortización parcial","ROA","Propia","(0.1,0.2]",NA,9,1898769.52392687,39456.84,884463.82,75102.96,52.6142645229478
"256",1989,"D. Amortización parcial","ROA","Propia","(0.2,0.3]","(2,4000]",9,1904759.43345667,146234.09,824029.24,138644.93,58.2177591837728
"257",1989,"D. Amortización parcial","ROA","Propia","(0.2,0.3]",NA,2,312738.01022409,5469.36,136939.32,12440.31,49.5139653440412
"258",1989,"D. Amortización parcial","ROA","Propia","(0.3,0.4]","(2,4000]",2,245282.71135826,22424.56,27517.72,20410.76,28.682429189737
"259",1989,"D. Amortización parcial","ROA","Propia","(0.4,0.5]","(2,4000]",2,276405.78487306,20131.77,92546.19,21790.9,48.6490758729073
"260",1989,"D. Amortización parcial","ROA","Propia","(1,40000]","[0,0.5]",2,28295.67351044,3028.65,6170.09,2304.19,40.6526107100998
"261",1989,"D. Amortización parcial","ROA","Propia","(1,40000]","(0.5,0.75]",2,57459.13667906,3370.38,12762.42,2420.67,32.2898516621143
"262",1989,"D. Amortización parcial","ROA","Propia","(1,40000]","(1.5,2]",1,62756.40429647,5467.13,28779.9,4622.44,61.9370571589398
"263",1989,"E. Amortización plena","REA","Propia","(0.8,0.9]","(2,4000]",1,32661.57461724,14439.62,0,2413.48,51.599165678633
"264",1989,"E. Amortización plena","ROA","Propia","(0.2,0.3]","(2,4000]",4,537457.33686519,7544.74,68588.17,44657.33,22.4743866563492
"265",1989,"E. Amortización plena","ROA","Propia","(0.2,0.3]",NA,3,429828.71510524,217.08,0,19559.93,4.60113745428985
"266",1989,"E. Amortización plena","ROA","Propia","(0.3,0.4]","(2,4000]",1,112068.69528908,9026.39,0,10163.57,17.123390212137
"267",1989,"E. Amortización plena","ROA","Propia","(0.3,0.4]",NA,1,114712.01380909,54.66,0,5217.55,4.59603996559096
"268",1989,"E. Amortización plena","ROA","Propia","(0.4,0.5]","(2,4000]",2,248476.47951559,13957.02,0,23033.29,14.8868456572281
"269",1989,"E. Amortización plena","ROA","Propia","(0.4,0.5]",NA,1,87782.5043711,9659.68,25448.02,3780.71,44.3008664182096
"270",1989,"E. Amortización plena","ROA","Propia","(0.5,0.6]",NA,1,72172.57859981,6.52,0,3386.59,4.70138391315415
"271",1989,"E. Amortización plena","ROA","Propia","(0.6,0.7]","(2,4000]",1,62397.15512902,5987.69,0,5599.05,18.5693401823238
"272",1989,"E. Amortización plena","ROA","Propia","(0.8,0.9]","(2,4000]",1,48642.15712284,4730.94,0,4540.94,19.0614079399994
"273",1989,"E. Amortización plena","ROA","Propia","(0.9,1]",NA,1,47581.29045001,4231.11,0,2244.77,13.610139487082
"274",1989,"E. Amortización plena","ROA","Propia","(1,40000]","[0,0.5]",3,29473.78470072,1769.78,0,5171.69,23.551335773415
"275",1989,"E. Amortización plena","ROA","Propia","(1,40000]","(0.5,0.75]",2,83025.83233447,8123.53,0,7425.36,18.7277737094658
"276",1989,"E. Amortización plena","ROA","Propia","(1,40000]","(1.5,2]",1,2294.77869482,0,0,0,0
"277",1989,"E. Amortización plena","ROA","Propia","(1,40000]",NA,1,12644.85766927,0,0,0,0
"278",1990,"A. Segregada","REA","Bursatilizada","[0,0.1]","(2,4000]",6,8329902.4886717,0,0,0,0
"279",1990,"A. Segregada","REA","Bursatilizada","[0,0.1]",NA,2,878199.61881317,0,0,0,0
"280",1990,"A. Segregada","REA","Bursatilizada","(0.1,0.2]","(2,4000]",7,3248561.26056626,0,0,0,0
"281",1990,"A. Segregada","REA","Bursatilizada","(0.2,0.3]","(2,4000]",243,92227431.8045187,0,0,0,0
"282",1990,"A. Segregada","REA","Bursatilizada","(0.3,0.4]","(2,4000]",49,14678745.3815001,0,0,0,0
"283",1990,"A. Segregada","REA","Bursatilizada","(0.4,0.5]","(2,4000]",10,2336043.16849614,0,0,0,0
"284",1990,"A. Segregada","REA","Bursatilizada","(0.5,0.6]","(2,4000]",4,780451.44389268,0,0,0,0
"285",1990,"A. Segregada","REA","Bursatilizada","(0.6,0.7]","(2,4000]",2,364896.179899,0,0,0,0
"286",1990,"A. Segregada","REA","Bursatilizada","(0.7,0.8]","(1.5,2]",1,182997.6328165,0,0,0,0
"287",1990,"A. Segregada","REA","Bursatilizada","(0.7,0.8]","(2,4000]",3,501625.506218,0,0,0,0
"288",1990,"A. Segregada","REA","Bursatilizada","(0.8,0.9]","(2,4000]",3,460335.72997698,0,0,0,0
"289",1990,"A. Segregada","REA","Bursatilizada","(0.9,1]","(1.25,1.5]",1,76710.77245077,0,0,0,0
"290",1990,"A. Segregada","REA","Bursatilizada","(0.9,1]","(1.5,2]",3,228914.71896762,0,0,0,0
"291",1990,"A. Segregada","REA","Bursatilizada","(1,40000]","[0,0.5]",1,1.02097458,0,0,0,0
"292",1990,"A. Segregada","REA","Bursatilizada","(1,40000]","(1,1.25]",1,70864.41621175,0,0,0,0
"293",1990,"A. Segregada","REA","Bursatilizada","(1,40000]","(1.25,1.5]",2,191264.1103153,0,0,0,0
"294",1990,"A. Segregada","REA","Bursatilizada","(1,40000]","(2,4000]",1,111777.63928306,0,0,0,0
"295",1990,"A. Segregada","REA","Bursatilizada","(1,40000]",NA,2,49911.71727679,0,0,0,0
"296",1990,"A. Segregada","ROA","Bursatilizada","(0.1,0.2]","(2,4000]",1,664440.92774248,0,0,0,0
"297",1990,"A. Segregada","ROA","Bursatilizada","(0.2,0.3]","(2,4000]",5,1889713.18011747,0,0,0,0
"298",1990,"A. Segregada","ROA","Bursatilizada","(0.3,0.4]","(2,4000]",1,409188.58131365,0,0,0,0
"299",1990,"A. Segregada","ROA","Bursatilizada","(0.4,0.5]","(2,4000]",2,591980.75994575,0,0,0,0
"300",1990,"A. Segregada","ROA","Bursatilizada","(1,40000]","(0.5,0.75]",2,99890.01047999,0,0,0,0
"301",1990,"A. Segregada","ROA","Bursatilizada","(1,40000]","(1.25,1.5]",1,36308.39224496,0,0,0,0
"302",1990,"A. Segregada","ROA","Bursatilizada","(1,40000]","(1.5,2]",1,58983.47311694,0,0,0,0
"303",1990,"B. Sin pago","REA","Propia","[0,0.1]","(2,4000]",1,974463.57267437,169957.46,1.42,28407.21,20.3564397441347
"304",1990,"B. Sin pago","REA","Propia","(0.1,0.2]","(2,4000]",26,10415985.9473222,6441078.77,0,0,61.8383972729522
"305",1990,"B. Sin pago","REA","Propia","(0.1,0.2]",NA,13,4225397.44836743,2337059.27,37165.53,12998.28,56.4970067116965
"306",1990,"B. Sin pago","REA","Propia","(0.2,0.3]","(2,4000]",38,16059758.7143902,8243759.43,288014.27,250160.51,54.6828527512745
"307",1990,"B. Sin pago","REA","Propia","(0.2,0.3]",NA,9,2333737.9086845,1405098.26,0,0,60.2080574160119
"308",1990,"B. Sin pago","REA","Propia","(0.3,0.4]","(2,4000]",14,4227947.96025248,2105300.2,297.22,104592.94,52.2757228986332
"309",1990,"B. Sin pago","REA","Propia","(0.3,0.4]",NA,3,770523.81545735,372701.81,1.17,9459.37,49.5977336888886
"310",1990,"B. Sin pago","REA","Propia","(0.4,0.5]","(2,4000]",4,726234.69174362,383202.68,0.01,8796.21,53.9768899030213
"311",1990,"B. Sin pago","REA","Propia","(0.5,0.6]","(2,4000]",4,500432.6560553,252941.24,280.95,4160.97,51.4321271574967
"312",1990,"B. Sin pago","REA","Propia","(0.6,0.7]","(2,4000]",3,295097.96129407,105254.97,1.16,4241.15,37.1054003625881
"313",1990,"B. Sin pago","REA","Propia","(0.7,0.8]","(1.5,2]",1,80143.51169557,31919.22,0,0,39.8275784585621
"314",1990,"B. Sin pago","REA","Propia","(0.7,0.8]","(2,4000]",4,401208.40722666,157278.48,0,4366.44,40.2895146483508
"315",1990,"B. Sin pago","REA","Propia","(0.7,0.8]",NA,1,149596.19330106,51877.4,0,4335.47,37.5764040244477
"316",1990,"B. Sin pago","REA","Propia","(0.8,0.9]","(1.5,2]",1,163855.41407335,43987.57,16310.07,8482.02,41.9758238621342
"317",1990,"B. Sin pago","REA","Propia","(0.9,1]","(1.25,1.5]",1,129705.1106929,41860.23,0,6996.64,37.6676522143197
"318",1990,"B. Sin pago","REA","Propia","(0.9,1]","(1.5,2]",15,2356200.4089677,976048.98,111.71,10389.95,41.8704044123406
"319",1990,"B. Sin pago","REA","Propia","(0.9,1]","(2,4000]",2,124065.01261572,35403.59,0,1799.33,29.986632988329
"320",1990,"B. Sin pago","REA","Propia","(1,40000]","[0,0.5]",6,46874.19726921,23584,0,384.58,51.1338463298744
"321",1990,"B. Sin pago","REA","Propia","(1,40000]","(0.5,0.75]",2,65003.20374186,25928.95,10.36,2485.29,43.7279985658545
"322",1990,"B. Sin pago","REA","Propia","(1,40000]","(0.75,0.9]",5,259286.34119885,66912.32,34930.99,9471.59,42.9312625899685
"323",1990,"B. Sin pago","REA","Propia","(1,40000]","(1,1.25]",5,447594.51812263,187633.01,57278.61,17489.9,58.6248288072439
"324",1990,"B. Sin pago","REA","Propia","(1,40000]","(1.25,1.5]",31,4394651.71245503,1833659.39,218391.84,18134.87,47.1069435180225
"325",1990,"B. Sin pago","REA","Propia","(1,40000]","(1.5,2]",26,3810186.33908332,1723653.53,349308.98,11353.46,54.7037804587127
"326",1990,"B. Sin pago","REA","Propia","(1,40000]","(2,4000]",2,219654.06664442,95273.06,0,2588.03,44.5523688657307
"327",1990,"B. Sin pago","REA","Propia","(1,40000]",NA,1,41465.2523844,25027.84,0,0,60.3585859504281
"328",1990,"B. Sin pago","ROA","Propia","[0,0.1]","(2,4000]",1,1683348.21975767,823709.81,0,0,48.9328233060762
"329",1990,"B. Sin pago","ROA","Propia","(0.1,0.2]","(2,4000]",12,5662198.41951318,2869047.66,0,12632.79,50.8933145131244
"330",1990,"B. Sin pago","ROA","Propia","(0.1,0.2]",NA,13,4460205.50655445,2706549.92,0,0,60.6821796893129
"331",1990,"B. Sin pago","ROA","Propia","(0.2,0.3]","(2,4000]",14,6456744.79910105,3646571.36,0.03,21973.69,56.8172538042817
"332",1990,"B. Sin pago","ROA","Propia","(0.2,0.3]",NA,5,1361825.66923299,791199.98,0,0,58.0984774979033
"333",1990,"B. Sin pago","ROA","Propia","(0.3,0.4]","(2,4000]",6,1659591.61452644,676753.24,7.66,30232.32,42.6004333723835
"334",1990,"B. Sin pago","ROA","Propia","(0.3,0.4]",NA,3,821519.72010888,345498.76,0,4465.34,42.5995982121546
"335",1990,"B. Sin pago","ROA","Propia","(0.4,0.5]","(2,4000]",2,513331.14067108,407834.79,1.22,14844.83,82.3407750886548
"336",1990,"B. Sin pago","ROA","Propia","(0.5,0.6]","(2,4000]",4,774618.92748594,207909.72,0.72,21888.61,29.6660773247335
"337",1990,"B. Sin pago","ROA","Propia","(0.6,0.7]",NA,1,84169.64088228,17606.6,0,3347.04,24.8945341578751
"338",1990,"B. Sin pago","ROA","Propia","(0.7,0.8]","(1.5,2]",1,180873.66972331,62731.49,0,10485.12,40.4794186528103
"339",1990,"B. Sin pago","ROA","Propia","(0.7,0.8]",NA,1,109328.0675326,30462.1,0,5091.52,32.5201211385159
"340",1990,"B. Sin pago","ROA","Propia","(0.8,0.9]","(1.5,2]",1,129303.40551868,40002.56,2160.13,7881.74,38.7031028295463
"341",1990,"B. Sin pago","ROA","Propia","(0.8,0.9]","(2,4000]",1,156358.35917913,110607.05,0,0,70.7394542771355
"342",1990,"B. Sin pago","ROA","Propia","(1,40000]","[0,0.5]",2,4824.81356575,3133.14,0,0,64.9380531973563
"343",1990,"B. Sin pago","ROA","Propia","(1,40000]","(0.9,1]",1,19166.1672181,6650.83,0,1111.64,40.50089885822
"344",1990,"B. Sin pago","ROA","Propia","(1,40000]","(1,1.25]",1,51515.25733132,36279.64,0,0,70.425038870849
"345",1990,"B. Sin pago","ROA","Propia","(1,40000]","(1.25,1.5]",7,1022227.35197209,470917.06,0.01,3788.28,46.4383338094206
"346",1990,"B. Sin pago","ROA","Propia","(1,40000]","(1.5,2]",4,538672.07351746,250667.18,0,1435.85,46.8008353122521
"347",1990,"B. Sin pago","ROA","Propia","(1,40000]","(2,4000]",1,20794.08008528,12854.42,0,0,61.8176901660563
"348",1990,"B. Sin pago","ROA","Propia","(1,40000]",NA,1,72573.00444679,2904.36,0,2919.81,8.02525683537084
"349",1990,"C. Pago insuficiente","REA","Propia","(0.1,0.2]","(2,4000]",2,1040740.60240436,23061.22,874283.83,75404.79,93.4670789006132
"350",1990,"C. Pago insuficiente","REA","Propia","(0.3,0.4]","(2,4000]",4,1233454.38942667,125621.79,782503.56,60189.18,78.5042834417322
"351",1990,"C. Pago insuficiente","REA","Propia","(0.3,0.4]",NA,1,245251.78966334,55826.72,49063.58,6161.47,45.2807174832208
"352",1990,"C. Pago insuficiente","REA","Propia","(0.5,0.6]",NA,1,170152.82983412,14517.12,113937.76,5074.03,78.4758679183742
"353",1990,"C. Pago insuficiente","REA","Propia","(1,40000]","(1.25,1.5]",1,124824.06513826,87897.4,5703.73,15115.94,87.0962421225272
"354",1990,"C. Pago insuficiente","ROA","Propia","[0,0.1]","(2,4000]",4,5381661.47332191,225105.85,4402687.19,386295.67,93.1699018018125
"355",1990,"C. Pago insuficiente","ROA","Propia","[0,0.1]",NA,1,1569490.69952079,123386.29,1092109.03,109000.98,84.3901974318425
"356",1990,"C. Pago insuficiente","ROA","Propia","(0.1,0.2]","(2,4000]",2,1165476.58531255,48430.08,904082.89,68877.13,87.6371188294692
"357",1990,"C. Pago insuficiente","ROA","Propia","(0.2,0.3]","(2,4000]",15,6396106.61305053,658846.95,4088313.41,445608.4,81.1864009490515
"358",1990,"C. Pago insuficiente","ROA","Propia","(0.3,0.4]","(2,4000]",23,7377451.88033663,1098788.67,3807939.14,397143.09,71.8929921337283
"359",1990,"C. Pago insuficiente","ROA","Propia","(0.4,0.5]","(2,4000]",10,2842270.08044774,304221.47,1715952.89,169030.59,77.0231149059254
"360",1990,"C. Pago insuficiente","ROA","Propia","(0.4,0.5]",NA,1,195600.81999672,0,0,8731.02,4.46369294369339
"361",1990,"C. Pago insuficiente","ROA","Propia","(0.5,0.6]","(2,4000]",1,232004.30939023,6480.78,180804.64,8588.28,84.4267507421776
"362",1990,"C. Pago insuficiente","ROA","Propia","(0.5,0.6]",NA,1,176897.44523393,16171.34,121868.06,6166.79,81.5196566628201
"363",1990,"C. Pago insuficiente","ROA","Propia","(0.6,0.7]","(2,4000]",1,228201.62989389,20670.7,143941.67,12118.74,77.4451567599132
"364",1990,"C. Pago insuficiente","ROA","Propia","(0.9,1]","(1.5,2]",2,301286.42722991,209434.83,13646.95,36018.05,85.9978434416106
"365",1990,"C. Pago insuficiente","ROA","Propia","(1,40000]","(1.25,1.5]",5,656123.71606753,198659.89,192479.9,41352.94,65.9163385515372
"366",1990,"D. Amortización parcial","REA","Propia","(0.1,0.2]",NA,8,3078256.3530287,269980.87,851836.17,176043.54,42.1621993477909
"367",1990,"D. Amortización parcial","REA","Propia","(0.2,0.3]","(2,4000]",2,715593.68010333,331169.65,163466.98,20947.19,72.0498006530118
"368",1990,"D. Amortización parcial","REA","Propia","(0.2,0.3]",NA,3,1317613.0330954,58245.79,588345.01,84991.14,55.5232774437069
"369",1990,"D. Amortización parcial","REA","Propia","(0.3,0.4]","(2,4000]",4,1015768.89203922,30669.22,649683.36,78131.44,74.6709242569238
"370",1990,"D. Amortización parcial","REA","Propia","(0.4,0.5]","(2,4000]",2,477630.63018599,9088.67,103511.99,42023.65,32.3731980798194
"371",1990,"D. Amortización parcial","REA","Propia","(0.5,0.6]",NA,1,180302.21547106,3641.89,97247.95,7225.07,59.963162248194
"372",1990,"D. Amortización parcial","REA","Propia","(0.7,0.8]","(1.5,2]",2,294987.51669375,5040.41,83547.99,25064.95,38.5281896921735
"373",1990,"D. Amortización parcial","REA","Propia","(1,40000]","(0.5,0.75]",1,65055.4610947,1446.27,18549.2,5549.32,39.2661731546487
"374",1990,"D. Amortización parcial","REA","Propia","(1,40000]","(1.25,1.5]",2,182700.23912909,3710.59,76220.26,13756.69,51.2793745900921
"375",1990,"D. Amortización parcial","ROA","Propia","[0,0.1]","(2,4000]",2,1025218.84967568,49257.23,516337.96,80714.38,63.0411321645574
"376",1990,"D. Amortización parcial","ROA","Propia","(0.1,0.2]","(2,4000]",7,2933710.45382047,514787.86,1495580.37,201903.51,75.4086599486679
"377",1990,"D. Amortización parcial","ROA","Propia","(0.1,0.2]",NA,2,647653.671157,75317,341183.36,45323.02,71.3071508071554
"378",1990,"D. Amortización parcial","ROA","Propia","(0.2,0.3]","(2,4000]",5,2171138.33357833,111600.27,1179418.26,127031.26,65.3136545041265
"379",1990,"D. Amortización parcial","ROA","Propia","(0.2,0.3]",NA,3,874798.87953351,47786.47,319028.81,69902.96,49.9221306996737
"380",1990,"D. Amortización parcial","ROA","Propia","(0.3,0.4]","(2,4000]",26,7454712.86343842,496837.91,3737654.8,425976.13,62.5170804747857
"381",1990,"D. Amortización parcial","ROA","Propia","(0.4,0.5]","(2,4000]",18,4423367.50262229,228974.98,2176341.71,301004.8,61.1823794517553
"382",1990,"D. Amortización parcial","ROA","Propia","(0.4,0.5]",NA,2,534676.37533285,35727.1,247329.85,20756.79,56.8219869095335
"383",1990,"D. Amortización parcial","ROA","Propia","(0.5,0.6]","(2,4000]",10,2116739.46392412,87460.28,913081.47,152389.1,54.467300754276
"384",1990,"D. Amortización parcial","ROA","Propia","(0.6,0.7]","(2,4000]",12,2327642.69080184,144997.93,948590.57,128079.06,52.4851844670005
"385",1990,"D. Amortización parcial","ROA","Propia","(0.6,0.7]",NA,3,527356.40365272,6695.96,113812.71,27290.87,28.0264995316773
"386",1990,"D. Amortización parcial","ROA","Propia","(0.7,0.8]","(1.5,2]",2,349651.38575292,27537.12,156962.39,26895.55,60.4588080052346
"387",1990,"D. Amortización parcial","ROA","Propia","(0.7,0.8]","(2,4000]",6,988891.3516356,54204,345206.17,39907.58,44.4252798119207
"388",1990,"D. Amortización parcial","ROA","Propia","(0.7,0.8]",NA,2,241771.78139681,11734.33,114130.87,9941.31,56.1713650846235
"389",1990,"D. Amortización parcial","ROA","Propia","(0.8,0.9]","(2,4000]",6,857297.92241246,33215.81,267253.61,43000.76,40.064272993158
"390",1990,"D. Amortización parcial","ROA","Propia","(0.9,1]","(1.5,2]",1,121025.88982938,9994.95,57571.05,9214.4,63.4413017811673
"391",1990,"D. Amortización parcial","ROA","Propia","(0.9,1]","(2,4000]",2,291197.64979838,4502.65,12576.32,20014.17,12.7381316523958
"392",1990,"D. Amortización parcial","ROA","Propia","(1,40000]","(0.75,0.9]",2,142168.34399478,32157.74,30450.15,9666.27,50.8370274065046
"393",1990,"D. Amortización parcial","ROA","Propia","(1,40000]","(0.9,1]",1,109508.98856,10111.28,27732.06,8756.07,42.5530457479006
"394",1990,"D. Amortización parcial","ROA","Propia","(1,40000]","(1,1.25]",2,205480.40966,26186.38,94298.87,14536.76,65.7104053001526
"395",1990,"D. Amortización parcial","ROA","Propia","(1,40000]","(1.25,1.5]",3,271781.56741914,53708.49,295170.53,47102.52,145.698453269025
"396",1990,"D. Amortización parcial","ROA","Propia","(1,40000]","(2,4000]",8,981131.3196713,32976.66,286790.04,41580.26,36.8296223711479
"397",1990,"E. Amortización plena","REA","Propia","(0.4,0.5]","(2,4000]",1,224319.14987543,454.47,0,9971.44,4.64780202929164
"398",1990,"E. Amortización plena","REA","Propia","(0.5,0.6]","(2,4000]",1,206895.43997651,32587.43,82748.73,14143.64,62.5822396156728
"399",1990,"E. Amortización plena","REA","Propia","(0.6,0.7]","(2,4000]",2,374431.01143121,6694.76,0,27034.41,9.00811336942284
"400",1990,"E. Amortización plena","REA","Propia","(0.8,0.9]","(2,4000]",1,130780.27872077,616.45,0,6229.03,5.23433660408068
"401",1990,"E. Amortización plena","REA","Propia","(0.9,1]","(1.5,2]",1,102814.95664221,35610.72,0,5952.08,40.4248577807956
"402",1990,"E. Amortización plena","REA","Propia","(0.9,1]",NA,1,98754.6961461,617.93,0,4626.78,5.3108461720553
"403",1990,"E. Amortización plena","REA","Propia","(1,40000]","[0,0.5]",3,2370.26528673,341.46,0,906.75,52.6611939595175
"404",1990,"E. Amortización plena","REA","Propia","(1,40000]","(0.5,0.75]",1,26716.0725044,392.33,0,1522.63,7.16782004422475
"405",1990,"E. Amortización plena","REA","Propia","(1,40000]","(1.25,1.5]",1,120248.37219232,2112.68,0,11410.67,11.2461813440363
"406",1990,"E. Amortización plena","REA","Propia","(1,40000]","(2,4000]",2,144173.80681551,1156.56,0,6932.03,5.610304797147
"407",1990,"E. Amortización plena","REA","Propia","(1,40000]",NA,1,14080.68211323,277.52,0,644.29,6.54662886774413
"408",1990,"E. Amortización plena","ROA","Propia","(0.2,0.3]",NA,1,206307.44268501,5021.73,0,19212.69,11.7467502309168
"409",1990,"E. Amortización plena","ROA","Propia","(0.3,0.4]","(2,4000]",1,232286.77164587,586.24,0,22576.09,9.97143739003435
"410",1990,"E. Amortización plena","ROA","Propia","(0.4,0.5]","(2,4000]",4,798179.19933513,15051,271120.86,42170.26,41.1363914611535
"411",1990,"E. Amortización plena","ROA","Propia","(0.4,0.5]",NA,1,192456.52814266,12.21,0,9247.45,4.81129951234296
"412",1990,"E. Amortización plena","ROA","Propia","(0.5,0.6]","(2,4000]",6,1113985.71927264,15751.96,45223.57,96173.29,14.1068971784134
"413",1990,"E. Amortización plena","ROA","Propia","(0.5,0.6]",NA,1,105619.31564108,7336.89,0,7683.84,14.2215748216397
